Name,location,location_score,check_in_day,check_in_week,check_out_day,check_out_week,score,price
"Hotel Figueroa, In The Unbound Collection By Hyatt","로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.9,"411,114"
Alsace LA,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심까지 3.3km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.7,"364,884"
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.0km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.3,"312,228"
클라리온 호텔 애너하임 리조트 (Clarion Hotel Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.5,"184,352"
데이즈 인 바이 윈덤 부에나 파크 (Days Inn by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 30.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.0,"148,596"
Doubletree by Hilton Buena Park,"부에나 파크, 로스앤젤레스 (CA) - 도심까지 30.7km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"215,573"
베스트웨스턴 플러스 스위트 호텔 - 로스 앤젤레스 LAX 에어포트 (Best Western Plus Suites Hotel- Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.0,"403,593"
LAX Stadium Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.5,"403,593"
드림 할리우드 (Dream Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.3,"337,045"
힐튼 로스앤젤레스 컬버 시티 (Hilton Los Angeles Culver City),"컬버 시티, 로스앤젤레스 (CA) - 도심까지 9.3km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.9,"317,612"
슈퍼 8 바이 윈덤 헐리우드/La 에어리아 (Super 8 By Wyndham Hollywood/La Area),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,6.4,"162,539"
Sonesta Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) - 도심까지 41.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"195,264"
페어필드 인 앤 스위트 로스앤젤레스 LAX/엘 세군도 (Fairfield Inn & Suites Los Angeles LAX/El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"281,058"
모텔 6 로스앤젤레스 LAX (Motel 6 Los Angeles LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.3,"229,658"
더 커머스 카지노 앤 호텔 (The Commerce Casino & Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 10.2km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"192,354"
Moxy Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"396,561"
컴포트 인 코카투 니어 로스앤젤레스 에어포트 (Comfort Inn Cockatoo Near LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.9,"195,264"
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 3.2km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"299,999"
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.7,"636,976"
비벌리 로렐 모터 호텔 (Beverly Laurel Motor Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"299,999"
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 2.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.3,"370,893"
Pendry West Hollywood,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,9.0,"543,004"
할리우드 인 익스프레스 LAX (Hollywood Inn Express LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"262,031"
The Delphi,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.0,"320,257"
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) - 도심까지 38.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"184,805"
힐튼 로스앤젤레스 샌가브리엘 호텔 (Hilton Los Angeles San Gabriel Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 13.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"248,392"
베본셔 로지 모텔 (Bevonshire Lodge Motel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.4,"248,392"
라마다 바이 윈덤 애너하임 컨벤션 센터 (Ramada by Wyndham Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"213,039"
"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel","애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,9.0,"281,058"
La Quinta Inn & Suites by Wyndham Buena Park,"부에나 파크, 로스앤젤레스 (CA) - 도심까지 28.2km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.8,"221,710"
더블트리 호텔 몬로비아 파사데나 에어리어 (Doubletree Hotel Monrovia Pasadena Area),"파사데나, 로스앤젤레스 (CA) - 도심까지 22.7km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.5,"191,427"
글렌데일 익스프레스 호텔 (Glendale Express Hotel),"글렌데일, 로스앤젤레스 (CA) - 도심까지 6.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"199,999"
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.9,"230,057"
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 4.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.9,"354,902"
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.8km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"340,952"
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.7,"619,575"
힐튼 가든 인 LAX - 엘세군도 호텔 (Hilton Garden Inn LAX - El Segundo Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.7km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"619,575"
"Hotel Fera Anaheim, a DoubleTree by Hilton","애너하임, 로스앤젤레스 (CA) - 도심까지 43.0km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.8,"196,456"
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"289,317"
MyStayLA,"코리아타운, 로스앤젤레스 (CA) - 도심까지 1.8km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.3,"54,042"
르 본 호텔 헐리우드 (Le Bon Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,6.9,"193,896"
햄튼 인 앤 스위트 산타 모니카 (Hampton Inn & Suites Santa Monica),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.0km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"423,319"
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"370,880"
Disney's Paradise Pier Hotel,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"680,383"
굿 나이트 인 칼라바사스 (Good Nite Inn Calabasas),"카노가 공원, 로스앤젤레스 (CA) - 도심까지 29.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.4,"144,379"
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) - 도심까지 12.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.9,"370,893"
제네바 모텔 (Geneva Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 11.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"370,893"
호텔 브랜드우드 (Hotel Brandwood),"글렌데일, 로스앤젤레스 (CA) - 도심까지 6.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"166,932"
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,9.4,"188,034"
힐튼 롱 비치 (Hilton Long Beach),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.3km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.1,"280,889"
버벌리 인 호텔 (Beverly Inn),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,6.6,"125,031"
아메리칸 호텔 (American Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 지도에서 위치 보기",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.9,"162,210"
팔리호텔 멜로즈 (Palihotel Melrose),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.8,"317,354"
더 혹스턴 다운타운 LA (The Hoxton Downtown LA),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.6,"333,676"
슈퍼 8 바이 윈덤 토런스 Lax 에어포트 에어리아 (Super 8 By Wyndham Torrance Lax Airport Area),"토런스, 로스앤젤레스 (CA) - 도심까지 24.5km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,6.9,"173,255"
호텔 준 (Hotel June),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.3km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"315,259"
라 퀸타 인 앤 스위트 바이 윈덤 애너하임 (La Quinta Inn & Suites by Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.6km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.4,"315,259"
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,9.2,"309,289"
쉐라톤 세리토스 호텔 (Sheraton Cerritos Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 25.8km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.6,"241,401"
더 BLVD 호텔 앤 스파 (The BLVD Hotel & Spa),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 3.4km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"299,999"
호텔 MDR 마리나 델 레이 - 어 더블트리 바이 힐튼 (Hotel MDR Marina del Rey - a DoubleTree by Hilton),"마리나 델 레이, 로스앤젤레스 (CA) - 도심까지 10.3km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.7,"354,831"
더 암브로스 호텔 (The Ambrose Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 9.4km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.7,"466,831"
스프링힐 스위트 애너하임 메인게이트 (SpringHill Suites Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) - 도심까지 38.4km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.9,"275,924"
콜로니 인 앤 스위트 (COLONY INN & SUITES),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 32.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,7.3,"110,221"
마유미 (Mayumi),"컬버 시티, 로스앤젤레스 (CA) - 도심까지 7.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"310,966"
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.7,"240,824"
하이랜드 인 니어 패서디나 시빅 센터 (Hyland Inn near Pasadena Civic Center),"파사데나, 로스앤젤레스 (CA) - 도심까지 16.7km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.2,"137,610"
햄프턴 인 앤 스위트 애너하임 가든 그로브 (Hampton Inn & Suites Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"210,093"
에어스 호텔 오렌지 (Ayres Hotel Orange),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.9km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,9.2,"218,301"
Glendale Hotel,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.4,"240,136"
아이레스 호텔 애너하임 (Ayres Hotel Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.8km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.8,"218,301"
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.1km",7,2023년 9월 1일,금요일,2023년 9월 2일,토요일,8.6,"193,031"
Sonesta Los Angeles Airport LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.2km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.9,"435,254"
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.9km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.7,"351,643"
The Biltmore Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.0,"323,409"
힐튼 로스앤젤레스 에어포트 (Hilton Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.1km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.8,"323,409"
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.0km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.9,"770,257"
Rotex Western Inn - Adults Only,"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.3,"159,266"
로스엔젤레스 다운타운에 있는 숙소 (4성급) (4-star hotel in the Downtown Los Angeles neighborhood),"로스엔젤레스 다운타운, 로스앤젤레스 (CA)",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.0,"368,855"
Libra Hotel - Adults Only,"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.9,"44,251"
가든 스위트 호텔 (Garden Suite Hotel),"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.4,"181,942"
더 라인 호텔 (The LINE Hotel),"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.9,"320,226"
Sonesta Los Angeles Airport LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.2km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.9,"435,254"
킴튼 에벌리 호텔 (Kimpton Everly Hotel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.3,"326,296"
프리핸드 로스앤젤레스 (Freehand Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.2,"57,979"
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.6,"121,771"
USC 호텔 (USC Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 2.3km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.6,"121,771"
The Biltmore Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.0,"323,409"
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.5,"340,302"
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.0,"327,139"
애너하임 호텔 (Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.1km",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.4,"234,640"
소피텔 로스 앤젤레스 앳 비벌리 힐스 호텔 (Sofitel Los Angeles at Beverly Hills Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.3,"449,885"
Rotex Western Inn - Adults Only,"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,7.3,"159,266"
"tommie Hollywood, part of Jdv by Hyatt","헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.2,"317,133"
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 2일,토요일,2023년 9월 3일,일요일,8.3,"66,299"
