호텔 이름,위치,check_in_day,check_in_week,check_out_day,check_out_week,가격,평점
호텔 샹그릴라 (Hotel Shangri-La),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"221,961",7.9
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"40,726",8.3
수 카사 앳 베니스 비치 (Su Casa at Venice Beach),"베니스 비치, 로스앤젤레스 (CA) - 도심까지 11.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"342,542",8.8
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"308,038",8
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 2.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"414,205",8.3
Samesun Venice Beach,"베니스 비치, 로스앤젤레스 (CA) - 도심까지 11.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"58,435",8.2
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"135,311",8.6
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"229,851",8.4
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"332,095",8.6
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 3.2km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"253,476",8.1
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"217,082",8.5
더 할리우드 루즈벨트 (The Hollywood Roosevelt),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"304,363",8.6
레지던스 인 로스앤젤레스 L.A. 라이브 (Residence Inn Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"332,392",8.9
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"332,392",8.7
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"618,495",8.7
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"423,511",8.7
HI 로스앤젤레스 - 산타 모니카 호스텔 (HI Los Angeles - Santa Monica Hostel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"85,986",8.8
애너하임 메리어트 (Anaheim Marriott),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.3km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"250,257",8.7
윈덤 애너하임 (Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"287,610",8.9
파크 플라자 로지 호텔 (Park Plaza Lodge Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"320,842",8.7
알라모 인 앤드 스위트 - 컨벤션 센터 (Alamo Inn and Suites - Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"230,429",8.6
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"269,507",8.3
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) - 도심까지 38.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"216,889",8.2
페어필드 인 앤 스위트 에너하임 로스 알라미토스 (Fairfield Inn & Suites Anaheim Los Alamitos),"애너하임, 로스앤젤레스 (CA) - 도심까지 30.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"216,889",9.2
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"162,359",9.4
햄튼 인 앤 스위트 애너하임 리조트 컨벤션 센터 (Hampton Inn & Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"226,533",9.1
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"382,392",8.8
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"499,230",8.8
코트야드 로스앤젤레스 LA. 라이브 (Courtyard Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"319,559",8.5
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"759,972",9.3
Homewood Suites by Hilton Anaheim Resort - Convention Center,"애너하임, 로스앤젤레스 (CA) - 도심까지 40.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"249,113",8.8
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 4.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"404,746",8.9
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 2.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"670,983",8.3
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 4.2km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"348,049",9
Petit Ermitage Hotel - Adults Only,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"258,434",8.6
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 2.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"1,287,474",9.3
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"359,343",8.3
하얏트 플레이스 파사데나 (Hyatt Place Pasadena),"파사데나, 로스앤젤레스 (CA) - 도심까지 13.3km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"495,508",8.6
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 22m",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"1,276,951",9.3
햄튼 인 앤 스위트 로스앤젤레스/글렌데일 CA (Hampton Inn and Suites Los Angeles/Glendale CA),"글렌데일, 로스앤젤레스 (CA) - 도심까지 5.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"270,351",9
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"199,999",8.8
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"1,035,463",8.7
호텔 카멜 바이 더 씨 (Hotel Carmel By The Sea),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"356,951",8
Moxy Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"255,390",9.9
애너하임 데저트 인 앤 스위트 (Anaheim Desert Inn & Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"255,390",8.6
Disneyland Hotel,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.2km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"1,203,003",8.9
Hyatt Place Glendale/los Angeles,"글렌데일, 로스앤젤레스 (CA) - 도심까지 6.2km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"210,536",8.8
더 런던 웨스트 할리우드 앳 비벌리 힐스 (The London West Hollywood at Beverly Hills),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"563,398",8.9
Palihotel Westwood Village,"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"417,094",8.8
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) - 도심까지 12.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"361,910",8.9
Tropicana Inn and Suites,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"367,400",9.4
클레멘타인 호텔 앤 스위트 애너하임 (Clementine Hotel & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"235,247",9.3
하트포드 호텔 베스트웨스턴 시그니처 컬렉션 (Hartford Hotel Best Western Signature Collection),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 15.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"227,977",8.9
윌셔 모텔 (Wilshire Motel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 7.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"198,909",8.2
미니 맨션 인 할리우드 힐스 (Mini Mansion in Hollywood Hills),"헐리우드, 로스앤젤레스 (CA) - 도심까지 1.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"198,909",8.2
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"259,612",8.8
그랜드 레거시 앳 더 파크 (Grand Legacy At The Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"349,974",8.4
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"211,138",9.2
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.1km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"195,264",8.6
시르타즈 호텔 (Sirtaj Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 0.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"287,603",8.6
"Beverly Wilshire, A Four Seasons Hotel","비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"1,148,614",9
호텔 마리포사 로스앤젤레스 (Hotel Mariposa Los Angeles),"버뱅크, 로스앤젤레스 (CA) - 도심까지 7.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"221,432",9
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"758,063",8.9
Hyatt House At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) - 도심까지 40.3km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"332,392",8.6
El Don Motel - Adults Only,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 9.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"332,392",10
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.1km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"221,030",8.9
더 메이본 비벌리 힐스 (The Maybourne Beverly Hills),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 0.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"999,999",9.3
호텔 어윈 (Hotel Erwin),"베니스 비치, 로스앤젤레스 (CA) - 도심까지 11.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"409,416",8.7
The Tangerine - a Burbank Hotel,"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 4.1km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"299,999",9.1
SpringHill Suites Los Angeles Downey,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 16.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"229,723",9.2
ITH Surf City Hostel Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) - 도심까지 22.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"53,362",8.2
오션 뷰 호텔 (Ocean View Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"380,762",8.6
페어몬트 미라마르 호텔 앤 방갈로 (Fairmont Miramar Hotel and Bungalows),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"691,863",8.6
베스트웨스턴 플러스 애너하임 인 (Best Western Plus Anaheim Inn),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"409,394",8.8
돌핀 코브 리조트 (Dolphins Cove Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"409,394",9.1
"선코스트 파크 호텔 애너하임, 태피스트리 컬렉션 바이 힐튼 (SunCoast Park Hotel Anaheim, Tapestry Collection by Hilton)","애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"250,063",9.4
햄튼 인 롱 비치 에어포트 (Hampton Inn Long Beach Airport),"롱비치, 로스앤젤레스 (CA) - 도심까지 25.6km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"258,119",9.1
호텔 인디고 애너하임 (Hotel Indigo Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"267,967",8.6
할리우드 라브레아 인 (Hollywood La Brea Inn),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"141,546",7.4
"리츠칼튼, 마리나 델 레이 (The Ritz-Carlton, Marina del Rey)","마리나 델 레이, 로스앤젤레스 (CA) - 도심까지 10.8km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"666,068",9.2
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"229,723",8.9
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"46,858",8.3
델 솔 인 애너하임 (Del Sol Inn Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"349,938",9.2
테라니아 리조트 (Terranea Resort),"팔로스 버디스, 로스앤젤레스 (CA) - 도심까지 35.0km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"933,008",8.5
Venice V Hotel,"베니스 비치, 로스앤젤레스 (CA) - 도심까지 11.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"429,800",9.4
베스트웨스턴 플러스 호텔 앳 더 컨벤션 센터 (Best Western Plus Hotel at the Convention Center),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.5km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"286,448",8.6
Hyatt Place At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) - 도심까지 40.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"300,308",8.9
Los Angeles Marriott Burbank Airport,"버뱅크, 로스앤젤레스 (CA) - 도심까지 8.7km",2023년 09월 14일,목요일,2023년 09월 15일,금요일,"319,559",8
