index,departure_date,departure_day,departure_time,class,arrival_date,arrival_day,arrival_time,flight_time,flight_type,price,airlines,port_d,port_a
20316,09-20,수,오후 10:30,퍼스트,09-22,금,오후 5:20,26:50,1,"12,333,351","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",LAX,ICN
20317,09-20,수,오후 8:35,퍼스트,09-22,금,오후 5:20,28:45,1,"12,335,271","아메리칸항공, 대한항공운항사: Skywest Airlines as American Eagle",LAX,ICN
20318,09-20,수,오전 7:00,퍼스트,09-23,토,오후 9:15,70:15,3,"12,633,654","유나이티드항공, 스위스항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20319,09-20,수,오전 10:39,퍼스트,09-23,토,오후 9:15,66:36,3,"12,633,654","유나이티드항공, 스위스항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20320,09-20,수,오후 2:09,퍼스트,09-23,토,오후 9:15,63:06,3,"12,633,654","유나이티드항공, 스위스항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20321,09-20,수,오후 11:20,퍼스트,09-23,토,오후 9:15,53:55,3,"12,633,654","유나이티드항공, 스위스항공, 아시아나",LAX,GMP
20322,09-20,수,오후 11:59,퍼스트,09-23,토,오후 9:15,53:16,3,"12,633,654","유나이티드항공, 스위스항공, 아시아나",LAX,GMP
20323,09-20,수,오후 2:09,퍼스트,09-22,금,오후 1:15,31:06,3,"12,932,652","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
20324,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:15,26:08,3,"13,055,860","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20325,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:15,26:08,3,"13,056,754","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
20326,09-20,수,오후 7:50,퍼스트,09-22,금,오전 11:45,23:55,2,"13,365,988","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
20327,09-20,수,오후 10:35,퍼스트,09-22,금,오전 11:45,21:10,2,"13,365,988","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
20328,09-20,수,오후 10:35,퍼스트,09-22,금,오후 2:45,24:10,2,"13,365,988","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
20329,09-20,수,오후 4:10,퍼스트,09-22,금,오전 11:05,26:55,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20330,09-20,수,오후 6:45,퍼스트,09-22,금,오전 11:05,24:20,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20331,09-20,수,오후 6:45,퍼스트,09-22,금,오전 11:20,24:35,2,"13,369,954","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
20332,09-20,수,오후 7:50,퍼스트,09-22,금,오전 11:05,23:15,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20333,09-20,수,오후 7:50,퍼스트,09-22,금,오전 11:20,23:30,2,"13,369,954","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
20334,09-20,수,오후 7:50,퍼스트,09-22,금,오후 2:25,26:35,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20335,09-20,수,오후 9:45,퍼스트,09-22,금,오전 11:05,21:20,2,"13,369,954","델타항공, 전일본공수",LAX,GMP
20336,09-20,수,오후 9:45,퍼스트,09-22,금,오후 2:25,24:40,2,"13,369,954","델타항공, 전일본공수",LAX,GMP
20337,09-20,수,오후 10:35,퍼스트,09-22,금,오전 11:05,20:30,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20338,09-20,수,오후 10:35,퍼스트,09-22,금,오전 11:20,20:45,2,"13,369,954","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
20339,09-20,수,오후 10:35,퍼스트,09-22,금,오후 2:25,23:50,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20340,09-20,수,오후 10:35,퍼스트,09-22,금,오후 2:25,23:50,2,"13,369,954","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
20341,09-20,수,오후 10:35,퍼스트,09-22,금,오후 6:35,28:50,2,"13,369,954","유나이티드항공, 전일본공수",LAX,GMP
20342,09-20,수,오전 8:15,퍼스트,09-21,목,오후 10:05,21:50,2,"13,370,978","유나이티드항공, 전일본공수, 아시아나",LAX,ICN
20343,09-20,수,오후 7:50,퍼스트,09-22,금,오전 10:45,22:55,2,"13,392,472","유나이티드항공, 전일본공수, 일본항공",LAX,GMP
20344,09-20,수,오후 10:35,퍼스트,09-22,금,오전 10:45,20:10,2,"13,392,472","유나이티드항공, 전일본공수, 일본항공",LAX,GMP
20345,09-20,수,오후 2:09,퍼스트,09-22,금,오전 11:45,29:36,2,"13,452,989","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20346,09-20,수,오후 2:09,퍼스트,09-22,금,오후 2:45,32:36,2,"13,452,989","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20347,09-20,수,오후 2:09,퍼스트,09-22,금,오전 11:05,28:56,2,"13,456,954","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20348,09-20,수,오후 2:09,퍼스트,09-22,금,오전 11:20,29:11,2,"13,456,954","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20349,09-20,수,오후 2:09,퍼스트,09-22,금,오후 2:25,32:16,2,"13,456,954","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20350,09-20,수,오후 2:09,퍼스트,09-22,금,오후 2:25,32:16,2,"13,456,954","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20351,09-20,수,오후 2:09,퍼스트,09-22,금,오후 6:35,36:26,2,"13,456,954","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20352,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:05,23:05,2,"13,458,234","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,ICN
20353,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:05,23:05,2,"13,466,294","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20354,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:25,23:25,2,"13,470,260","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20355,09-20,수,오전 7:00,퍼스트,09-22,금,오전 11:05,36:05,2,"13,470,260","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20356,09-20,수,오후 2:09,퍼스트,09-22,금,오후 1:15,31:06,3,"13,478,960","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, 스타플라이어",BUR,GMP
20357,09-20,수,오후 2:09,퍼스트,09-22,금,오전 10:45,28:36,2,"13,479,472","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20358,09-20,수,오후 2:09,퍼스트,09-22,금,오후 6:00,35:51,2,"13,479,472","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20359,09-20,수,오전 7:00,퍼스트,09-22,금,오전 11:45,36:45,2,"13,485,844","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20360,09-20,수,오전 7:00,퍼스트,09-22,금,오전 11:05,36:05,2,"13,489,809","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20361,09-20,수,오전 7:00,퍼스트,09-22,금,오전 11:20,36:20,2,"13,489,809","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20362,09-20,수,오전 7:00,퍼스트,09-22,금,오후 2:25,39:25,2,"13,489,809","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20363,09-20,수,오후 7:50,퍼스트,09-22,금,오전 11:05,23:15,2,"13,510,690","알래스카항공, 전일본공수운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
20364,09-20,수,오후 7:50,퍼스트,09-22,금,오전 11:20,23:30,2,"13,510,690","알래스카항공, 전일본공수, 아시아나운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
20365,09-20,수,오후 7:50,퍼스트,09-22,금,오후 2:25,26:35,2,"13,510,690","알래스카항공, 전일본공수운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
20366,09-20,수,오전 7:00,퍼스트,09-22,금,오전 10:45,35:45,2,"13,512,327","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20367,09-20,수,오후 5:55,퍼스트,09-22,금,오전 11:05,25:10,2,"13,533,718","알래스카항공, 전일본공수",LAX,GMP
20368,09-20,수,오전 10:39,퍼스트,09-22,금,오전 11:05,32:26,2,"13,547,561","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20369,09-20,수,오전 10:39,퍼스트,09-22,금,오전 11:20,32:41,2,"13,547,561","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20370,09-20,수,오전 10:39,퍼스트,09-22,금,오후 2:25,35:46,2,"13,547,561","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20371,09-20,수,오전 10:39,퍼스트,09-22,금,오후 6:35,39:56,2,"13,547,561","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20372,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:15,26:08,3,"13,603,062","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, 스타플라이어",BUR,GMP
20373,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:00,25:53,3,"13,614,193","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, ANA Wings",BUR,ICN
20374,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:00,25:53,3,"13,614,193","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, 스타플라이어",BUR,ICN
20375,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:00,25:53,3,"13,614,193","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,ICN
20377,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:15,26:08,3,"13,636,199","유나이티드항공, 전일본공수, 일본항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20378,09-20,수,오후 7:07,퍼스트,09-22,금,오전 11:45,24:38,2,"13,637,223","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20379,09-20,수,오후 7:07,퍼스트,09-22,금,오후 2:45,27:38,2,"13,637,223","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20380,09-20,수,오후 7:07,퍼스트,09-22,금,오후 10:05,34:58,2,"13,637,223","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20381,09-20,수,오후 7:07,퍼스트,09-22,금,오전 11:05,23:58,2,"13,641,190","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20382,09-20,수,오후 7:07,퍼스트,09-22,금,오전 11:20,24:13,2,"13,641,190","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20383,09-20,수,오후 7:07,퍼스트,09-22,금,오후 2:25,27:18,2,"13,641,190","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20384,09-20,수,오후 7:07,퍼스트,09-22,금,오후 2:25,27:18,2,"13,641,190","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20385,09-20,수,오후 7:07,퍼스트,09-22,금,오후 6:35,31:28,2,"13,641,190","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20386,09-20,수,오후 7:07,퍼스트,09-22,금,오후 10:25,35:18,2,"13,641,190","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
20387,09-20,수,오후 7:07,퍼스트,09-22,금,오전 10:45,23:38,2,"13,663,706","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20388,09-20,수,오후 7:07,퍼스트,09-22,금,오후 6:00,30:53,2,"13,663,706","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20389,09-20,수,오후 4:15,퍼스트,09-22,금,오전 11:05,26:50,3,"13,711,556","알래스카항공, 전일본공수",BUR,GMP
20390,09-20,수,오후 4:15,퍼스트,09-22,금,오전 11:20,27:05,3,"13,711,556","알래스카항공, 전일본공수, 아시아나",BUR,GMP
20391,09-20,수,오후 4:15,퍼스트,09-22,금,오후 2:25,30:10,3,"13,711,556","알래스카항공, 전일본공수, 아시아나",BUR,GMP
20392,09-20,수,오후 4:15,퍼스트,09-22,금,오후 6:35,34:20,3,"13,711,556","알래스카항공, 전일본공수",BUR,GMP
20393,09-20,수,오전 10:35,퍼스트,09-22,금,오전 11:05,32:30,3,"13,718,722","알래스카항공, 전일본공수",BUR,GMP
20395,09-20,수,오전 10:35,퍼스트,09-22,금,오전 11:20,32:45,3,"13,718,722","알래스카항공, 전일본공수, 아시아나",BUR,GMP
20396,09-20,수,오전 10:35,퍼스트,09-22,금,오전 11:05,32:30,3,"13,740,984","알래스카항공, 전일본공수",BUR,GMP
20397,09-20,수,오전 10:35,퍼스트,09-22,금,오전 11:20,32:45,3,"13,740,984","알래스카항공, 전일본공수, 아시아나",BUR,GMP
20398,09-20,수,오후 7:07,퍼스트,09-22,금,오전 11:30,24:23,2,"13,746,868","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,ICN
20399,09-20,수,오전 10:35,퍼스트,09-22,금,오전 11:05,32:30,3,"13,748,148","알래스카항공, 전일본공수",BUR,GMP
20400,09-20,수,오후 12:00,퍼스트,09-22,금,오전 11:05,31:05,3,"13,790,368","알래스카항공, 전일본공수",BUR,GMP
20402,09-20,수,오후 11:30,퍼스트,09-22,금,오전 4:50,13:20,0,"14,964,226",대한항공델타항공,LAX,ICN
20403,09-20,수,오후 7:15,퍼스트,09-22,금,오후 5:20,30:05,2,"14,977,149","알래스카항공, 대한항공델타항공운항사: Skywest Airlines as Alaska SkyWest, Skywest Airlines as Alaska SkyWest",BUR,ICN
20404,09-20,수,오후 9:45,퍼스트,09-22,금,오후 5:20,27:35,1,"14,983,289","델타항공, 대한항공",LAX,ICN
20405,09-20,수,오후 5:04,퍼스트,09-22,금,오후 5:20,32:16,2,"14,989,430","델타항공, 대한항공운항사: Skywest DBA Delta Connection",BUR,ICN
20407,09-20,수,오후 4:39,퍼스트,09-22,금,오후 5:20,32:41,2,"15,161,524","아메리칸항공, 대한항공운항사: Envoy Air as American Eagle",BUR,ICN
20408,09-20,수,오전 12:30,퍼스트,09-21,목,오후 12:35,20:05,1,"15,439,271",캐세이패시픽항공,LAX,ICN
20409,09-20,수,오전 12:30,퍼스트,09-21,목,오후 2:10,21:40,1,"15,439,271",캐세이패시픽항공,LAX,ICN
20410,09-20,수,오전 12:30,퍼스트,09-21,목,오후 7:15,26:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
20411,09-20,수,오전 12:30,퍼스트,09-21,목,오후 9:15,28:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
20412,09-20,수,오후 8:30,퍼스트,09-22,금,오후 5:20,28:50,2,"15,701,293","알래스카항공, 대한항공델타항공",BUR,ICN
20414,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:00,23:50,2,"17,400,093","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20415,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:40,26:33,3,"17,502,447","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20416,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:40,26:33,3,"17,505,516","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20418,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:40,26:33,3,"17,506,412","유나이티드항공, 전일본공수, 일본항공, 대한항공운항사: Skywest DBA United Express",BUR,GMP
20419,09-20,수,오후 7:07,퍼스트,09-22,금,오후 1:40,26:33,3,"17,506,412","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
20420,09-20,수,오후 7:07,퍼스트,09-22,금,오후 10:00,34:53,2,"17,571,023","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
20421,09-20,수,오후 7:07,퍼스트,09-22,금,오전 11:45,24:38,2,"17,650,217","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,ICN
20422,09-20,수,오후 2:05,퍼스트,09-22,금,오후 2:25,32:20,1,"19,817,536","일본항공, 전일본공수아메리칸항공",LAX,GMP
20423,09-20,수,오후 2:05,퍼스트,09-21,목,오후 10:25,16:20,1,"20,367,683","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
20424,09-20,수,오후 2:05,퍼스트,09-22,금,오전 11:05,29:20,1,"20,367,683","일본항공, 전일본공수아메리칸항공",LAX,GMP
20425,09-20,수,오후 2:05,퍼스트,09-22,금,오전 11:20,29:15,1,"20,367,683","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
20426,09-20,수,오후 2:05,퍼스트,09-22,금,오후 2:25,32:20,1,"20,367,683","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
20427,09-20,수,오전 8:51,퍼스트,09-21,목,오후 10:25,21:34,2,"20,373,440","아메리칸항공, 일본항공, 아시아나전일본공수운항사: Skywest Airlines as American Eagle",LAX,GMP
20428,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:05,23:05,2,"21,516,721","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,ICN
20429,09-20,수,오전 7:00,퍼스트,09-21,목,오후 10:25,23:25,2,"22,055,862","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20430,09-20,수,오전 7:00,퍼스트,09-22,금,오전 11:05,36:05,2,"22,055,862","유나이티드항공, 일본항공, 전일본공수아메리칸항공운항사: Skywest DBA United Express",BUR,GMP
20431,09-20,수,오후 7:07,퍼스트,09-22,금,오후 10:25,35:18,2,"22,180,209","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
20432,09-20,수,오전 12:30,퍼스트,09-21,목,오후 5:25,24:55,1,"26,559,000","캐세이패시픽항공, 아시아나",LAX,ICN
20433,09-20,수,오전 12:30,퍼스트,09-21,목,오후 5:00,24:30,1,"30,676,265","캐세이패시픽항공, 대한항공",LAX,ICN
20434,09-21,목,오전 12:50,이코노미,09-23,토,오전 6:30,37:40,2,"676,130","STARLUX, 진에어",LAX,ICN
20435,09-21,목,오전 12:50,이코노미,09-22,금,오후 7:25,26:35,2,"694,553","STARLUX, 비엣젯항공",LAX,ICN
20436,09-21,목,오전 12:05,이코노미,09-22,금,오전 11:10,19:05,1,"898,402",중화항공,LAX,ICN
20437,09-21,목,오전 12:50,이코노미,09-22,금,오전 11:00,18:10,1,"927,828",에바항공아시아나,LAX,ICN
20438,09-21,목,오후 12:50,이코노미,09-23,토,오전 5:50,25:10,1,"881,769",필리핀항공,LAX,ICN
20439,09-21,목,오후 12:50,이코노미,09-23,토,오후 7:35,38:45,1,"881,769",필리핀항공,LAX,ICN
